seed,strategy,episode,success,steps,mismatches,replans,fault_edges,initial_prediction_error
28,oracle_fault_model,0,1,16,0,16,2,0.0
28,oracle_fault_model,1,1,16,0,16,2,0.0
28,oracle_fault_model,2,1,16,0,16,2,0.0
28,oracle_fault_model,3,1,16,0,16,2,0.0
28,oracle_fault_model,4,1,16,0,16,2,0.0
29,oracle_fault_model,0,1,16,0,16,3,0.0
29,oracle_fault_model,1,1,16,0,16,3,0.0
29,oracle_fault_model,2,1,16,0,16,3,0.0
29,oracle_fault_model,3,1,16,0,16,3,0.0
29,oracle_fault_model,4,1,16,0,16,3,0.0
30,oracle_fault_model,0,1,16,0,16,1,0.0
30,oracle_fault_model,1,1,16,0,16,1,0.0
30,oracle_fault_model,2,1,16,0,16,1,0.0
30,oracle_fault_model,3,1,16,0,16,1,0.0
30,oracle_fault_model,4,1,16,0,16,1,0.0
31,oracle_fault_model,0,1,16,0,16,2,0.0
31,oracle_fault_model,1,1,16,0,16,2,0.0
31,oracle_fault_model,2,1,16,0,16,2,0.0
31,oracle_fault_model,3,1,16,0,16,2,0.0
31,oracle_fault_model,4,1,16,0,16,2,0.0
32,oracle_fault_model,0,1,16,0,16,3,0.0
32,oracle_fault_model,1,1,16,0,16,3,0.0
32,oracle_fault_model,2,1,16,0,16,3,0.0
32,oracle_fault_model,3,1,16,0,16,3,0.0
32,oracle_fault_model,4,1,16,0,16,3,0.0
33,oracle_fault_model,0,1,16,0,16,1,0.0
33,oracle_fault_model,1,1,16,0,16,1,0.0
33,oracle_fault_model,2,1,16,0,16,1,0.0
33,oracle_fault_model,3,1,16,0,16,1,0.0
33,oracle_fault_model,4,1,16,0,16,1,0.0
34,oracle_fault_model,0,1,16,0,16,2,0.0
34,oracle_fault_model,1,1,16,0,16,2,0.0
34,oracle_fault_model,2,1,16,0,16,2,0.0
34,oracle_fault_model,3,1,16,0,16,2,0.0
34,oracle_fault_model,4,1,16,0,16,2,0.0
35,oracle_fault_model,0,1,16,0,16,3,0.0
35,oracle_fault_model,1,1,16,0,16,3,0.0
35,oracle_fault_model,2,1,16,0,16,3,0.0
35,oracle_fault_model,3,1,16,0,16,3,0.0
35,oracle_fault_model,4,1,16,0,16,3,0.0
36,oracle_fault_model,0,1,16,0,16,1,0.0
36,oracle_fault_model,1,1,16,0,16,1,0.0
36,oracle_fault_model,2,1,16,0,16,1,0.0
36,oracle_fault_model,3,1,16,0,16,1,0.0
36,oracle_fault_model,4,1,16,0,16,1,0.0
37,oracle_fault_model,0,1,16,0,16,2,0.0
37,oracle_fault_model,1,1,16,0,16,2,0.0
37,oracle_fault_model,2,1,16,0,16,2,0.0
37,oracle_fault_model,3,1,16,0,16,2,0.0
37,oracle_fault_model,4,1,16,0,16,2,0.0
38,oracle_fault_model,0,1,16,0,16,3,0.0
38,oracle_fault_model,1,1,16,0,16,3,0.0
38,oracle_fault_model,2,1,16,0,16,3,0.0
38,oracle_fault_model,3,1,16,0,16,3,0.0
38,oracle_fault_model,4,1,16,0,16,3,0.0
39,oracle_fault_model,0,1,16,0,16,1,0.0
39,oracle_fault_model,1,1,16,0,16,1,0.0
39,oracle_fault_model,2,1,16,0,16,1,0.0
39,oracle_fault_model,3,1,16,0,16,1,0.0
39,oracle_fault_model,4,1,16,0,16,1,0.0
40,oracle_fault_model,0,1,16,0,16,2,0.0
40,oracle_fault_model,1,1,16,0,16,2,0.0
40,oracle_fault_model,2,1,16,0,16,2,0.0
40,oracle_fault_model,3,1,16,0,16,2,0.0
40,oracle_fault_model,4,1,16,0,16,2,0.0
41,oracle_fault_model,0,1,16,0,16,3,0.0
41,oracle_fault_model,1,1,16,0,16,3,0.0
41,oracle_fault_model,2,1,16,0,16,3,0.0
41,oracle_fault_model,3,1,16,0,16,3,0.0
41,oracle_fault_model,4,1,16,0,16,3,0.0
42,oracle_fault_model,0,1,16,0,16,1,0.0
42,oracle_fault_model,1,1,16,0,16,1,0.0
42,oracle_fault_model,2,1,16,0,16,1,0.0
42,oracle_fault_model,3,1,16,0,16,1,0.0
42,oracle_fault_model,4,1,16,0,16,1,0.0
43,oracle_fault_model,0,1,16,0,16,2,0.0
43,oracle_fault_model,1,1,16,0,16,2,0.0
43,oracle_fault_model,2,1,16,0,16,2,0.0
43,oracle_fault_model,3,1,16,0,16,2,0.0
43,oracle_fault_model,4,1,16,0,16,2,0.0
44,oracle_fault_model,0,1,16,0,16,3,0.0
44,oracle_fault_model,1,1,16,0,16,3,0.0
44,oracle_fault_model,2,1,16,0,16,3,0.0
44,oracle_fault_model,3,1,16,0,16,3,0.0
44,oracle_fault_model,4,1,16,0,16,3,0.0
45,oracle_fault_model,0,1,16,0,16,1,0.0
45,oracle_fault_model,1,1,16,0,16,1,0.0
45,oracle_fault_model,2,1,16,0,16,1,0.0
45,oracle_fault_model,3,1,16,0,16,1,0.0
45,oracle_fault_model,4,1,16,0,16,1,0.0
46,oracle_fault_model,0,1,16,0,16,2,0.0
46,oracle_fault_model,1,1,16,0,16,2,0.0
46,oracle_fault_model,2,1,16,0,16,2,0.0
46,oracle_fault_model,3,1,16,0,16,2,0.0
46,oracle_fault_model,4,1,16,0,16,2,0.0
47,oracle_fault_model,0,1,16,0,16,3,0.0
47,oracle_fault_model,1,1,16,0,16,3,0.0
47,oracle_fault_model,2,1,16,0,16,3,0.0
47,oracle_fault_model,3,1,16,0,16,3,0.0
47,oracle_fault_model,4,1,16,0,16,3,0.0
48,oracle_fault_model,0,1,16,0,16,1,0.0
48,oracle_fault_model,1,1,16,0,16,1,0.0
48,oracle_fault_model,2,1,16,0,16,1,0.0
48,oracle_fault_model,3,1,16,0,16,1,0.0
48,oracle_fault_model,4,1,16,0,16,1,0.0
49,oracle_fault_model,0,1,16,0,16,2,0.0
49,oracle_fault_model,1,1,16,0,16,2,0.0
49,oracle_fault_model,2,1,16,0,16,2,0.0
49,oracle_fault_model,3,1,16,0,16,2,0.0
49,oracle_fault_model,4,1,16,0,16,2,0.0
50,oracle_fault_model,0,1,16,0,16,3,0.0
50,oracle_fault_model,1,1,16,0,16,3,0.0
50,oracle_fault_model,2,1,16,0,16,3,0.0
50,oracle_fault_model,3,1,16,0,16,3,0.0
50,oracle_fault_model,4,1,16,0,16,3,0.0
51,oracle_fault_model,0,1,16,0,16,1,0.0
51,oracle_fault_model,1,1,16,0,16,1,0.0
51,oracle_fault_model,2,1,16,0,16,1,0.0
51,oracle_fault_model,3,1,16,0,16,1,0.0
51,oracle_fault_model,4,1,16,0,16,1,0.0
52,oracle_fault_model,0,1,16,0,16,2,0.0
52,oracle_fault_model,1,1,16,0,16,2,0.0
52,oracle_fault_model,2,1,16,0,16,2,0.0
52,oracle_fault_model,3,1,16,0,16,2,0.0
52,oracle_fault_model,4,1,16,0,16,2,0.0
53,oracle_fault_model,0,1,16,0,16,3,0.0
53,oracle_fault_model,1,1,16,0,16,3,0.0
53,oracle_fault_model,2,1,16,0,16,3,0.0
53,oracle_fault_model,3,1,16,0,16,3,0.0
53,oracle_fault_model,4,1,16,0,16,3,0.0
54,oracle_fault_model,0,1,16,0,16,1,0.0
54,oracle_fault_model,1,1,16,0,16,1,0.0
54,oracle_fault_model,2,1,16,0,16,1,0.0
54,oracle_fault_model,3,1,16,0,16,1,0.0
54,oracle_fault_model,4,1,16,0,16,1,0.0
55,oracle_fault_model,0,1,16,0,16,2,0.0
55,oracle_fault_model,1,1,16,0,16,2,0.0
55,oracle_fault_model,2,1,16,0,16,2,0.0
55,oracle_fault_model,3,1,16,0,16,2,0.0
55,oracle_fault_model,4,1,16,0,16,2,0.0
56,oracle_fault_model,0,1,16,0,16,3,0.0
56,oracle_fault_model,1,1,16,0,16,3,0.0
56,oracle_fault_model,2,1,16,0,16,3,0.0
56,oracle_fault_model,3,1,16,0,16,3,0.0
56,oracle_fault_model,4,1,16,0,16,3,0.0
57,oracle_fault_model,0,1,16,0,16,1,0.0
57,oracle_fault_model,1,1,16,0,16,1,0.0
57,oracle_fault_model,2,1,16,0,16,1,0.0
57,oracle_fault_model,3,1,16,0,16,1,0.0
57,oracle_fault_model,4,1,16,0,16,1,0.0
58,oracle_fault_model,0,1,16,0,16,2,0.0
58,oracle_fault_model,1,1,16,0,16,2,0.0
58,oracle_fault_model,2,1,16,0,16,2,0.0
58,oracle_fault_model,3,1,16,0,16,2,0.0
58,oracle_fault_model,4,1,16,0,16,2,0.0
59,oracle_fault_model,0,1,16,0,16,3,0.0
59,oracle_fault_model,1,1,16,0,16,3,0.0
59,oracle_fault_model,2,1,16,0,16,3,0.0
59,oracle_fault_model,3,1,16,0,16,3,0.0
59,oracle_fault_model,4,1,16,0,16,3,0.0
60,oracle_fault_model,0,1,16,0,16,1,0.0
60,oracle_fault_model,1,1,16,0,16,1,0.0
60,oracle_fault_model,2,1,16,0,16,1,0.0
60,oracle_fault_model,3,1,16,0,16,1,0.0
60,oracle_fault_model,4,1,16,0,16,1,0.0
61,oracle_fault_model,0,1,16,0,16,2,0.0
61,oracle_fault_model,1,1,16,0,16,2,0.0
61,oracle_fault_model,2,1,16,0,16,2,0.0
61,oracle_fault_model,3,1,16,0,16,2,0.0
61,oracle_fault_model,4,1,16,0,16,2,0.0
62,oracle_fault_model,0,1,16,0,16,3,0.0
62,oracle_fault_model,1,1,16,0,16,3,0.0
62,oracle_fault_model,2,1,16,0,16,3,0.0
62,oracle_fault_model,3,1,16,0,16,3,0.0
62,oracle_fault_model,4,1,16,0,16,3,0.0
63,oracle_fault_model,0,1,16,0,16,1,0.0
63,oracle_fault_model,1,1,16,0,16,1,0.0
63,oracle_fault_model,2,1,16,0,16,1,0.0
63,oracle_fault_model,3,1,16,0,16,1,0.0
63,oracle_fault_model,4,1,16,0,16,1,0.0
64,oracle_fault_model,0,1,16,0,16,2,0.0
64,oracle_fault_model,1,1,16,0,16,2,0.0
64,oracle_fault_model,2,1,16,0,16,2,0.0
64,oracle_fault_model,3,1,16,0,16,2,0.0
64,oracle_fault_model,4,1,16,0,16,2,0.0
65,oracle_fault_model,0,1,16,0,16,3,0.0
65,oracle_fault_model,1,1,16,0,16,3,0.0
65,oracle_fault_model,2,1,16,0,16,3,0.0
65,oracle_fault_model,3,1,16,0,16,3,0.0
65,oracle_fault_model,4,1,16,0,16,3,0.0
66,oracle_fault_model,0,1,16,0,16,1,0.0
66,oracle_fault_model,1,1,16,0,16,1,0.0
66,oracle_fault_model,2,1,16,0,16,1,0.0
66,oracle_fault_model,3,1,16,0,16,1,0.0
66,oracle_fault_model,4,1,16,0,16,1,0.0
67,oracle_fault_model,0,1,16,0,16,2,0.0
67,oracle_fault_model,1,1,16,0,16,2,0.0
67,oracle_fault_model,2,1,16,0,16,2,0.0
67,oracle_fault_model,3,1,16,0,16,2,0.0
67,oracle_fault_model,4,1,16,0,16,2,0.0
68,oracle_fault_model,0,1,16,0,16,3,0.0
68,oracle_fault_model,1,1,16,0,16,3,0.0
68,oracle_fault_model,2,1,16,0,16,3,0.0
68,oracle_fault_model,3,1,16,0,16,3,0.0
68,oracle_fault_model,4,1,16,0,16,3,0.0
69,oracle_fault_model,0,1,16,0,16,1,0.0
69,oracle_fault_model,1,1,16,0,16,1,0.0
69,oracle_fault_model,2,1,16,0,16,1,0.0
69,oracle_fault_model,3,1,16,0,16,1,0.0
69,oracle_fault_model,4,1,16,0,16,1,0.0
70,oracle_fault_model,0,1,16,0,16,2,0.0
70,oracle_fault_model,1,1,16,0,16,2,0.0
70,oracle_fault_model,2,1,16,0,16,2,0.0
70,oracle_fault_model,3,1,16,0,16,2,0.0
70,oracle_fault_model,4,1,16,0,16,2,0.0
71,oracle_fault_model,0,1,16,0,16,3,0.0
71,oracle_fault_model,1,1,16,0,16,3,0.0
71,oracle_fault_model,2,1,16,0,16,3,0.0
71,oracle_fault_model,3,1,16,0,16,3,0.0
71,oracle_fault_model,4,1,16,0,16,3,0.0
72,oracle_fault_model,0,1,16,0,16,1,0.0
72,oracle_fault_model,1,1,16,0,16,1,0.0
72,oracle_fault_model,2,1,16,0,16,1,0.0
72,oracle_fault_model,3,1,16,0,16,1,0.0
72,oracle_fault_model,4,1,16,0,16,1,0.0
73,oracle_fault_model,0,1,16,0,16,2,0.0
73,oracle_fault_model,1,1,16,0,16,2,0.0
73,oracle_fault_model,2,1,16,0,16,2,0.0
73,oracle_fault_model,3,1,16,0,16,2,0.0
73,oracle_fault_model,4,1,16,0,16,2,0.0
74,oracle_fault_model,0,1,16,0,16,3,0.0
74,oracle_fault_model,1,1,16,0,16,3,0.0
74,oracle_fault_model,2,1,16,0,16,3,0.0
74,oracle_fault_model,3,1,16,0,16,3,0.0
74,oracle_fault_model,4,1,16,0,16,3,0.0
75,oracle_fault_model,0,1,16,0,16,1,0.0
75,oracle_fault_model,1,1,16,0,16,1,0.0
75,oracle_fault_model,2,1,16,0,16,1,0.0
75,oracle_fault_model,3,1,16,0,16,1,0.0
75,oracle_fault_model,4,1,16,0,16,1,0.0
76,oracle_fault_model,0,1,16,0,16,2,0.0
76,oracle_fault_model,1,1,16,0,16,2,0.0
76,oracle_fault_model,2,1,16,0,16,2,0.0
76,oracle_fault_model,3,1,16,0,16,2,0.0
76,oracle_fault_model,4,1,16,0,16,2,0.0
77,oracle_fault_model,0,1,16,0,16,3,0.0
77,oracle_fault_model,1,1,16,0,16,3,0.0
77,oracle_fault_model,2,1,16,0,16,3,0.0
77,oracle_fault_model,3,1,16,0,16,3,0.0
77,oracle_fault_model,4,1,16,0,16,3,0.0
78,oracle_fault_model,0,1,16,0,16,1,0.0
78,oracle_fault_model,1,1,16,0,16,1,0.0
78,oracle_fault_model,2,1,16,0,16,1,0.0
78,oracle_fault_model,3,1,16,0,16,1,0.0
78,oracle_fault_model,4,1,16,0,16,1,0.0
79,oracle_fault_model,0,1,16,0,16,2,0.0
79,oracle_fault_model,1,1,16,0,16,2,0.0
79,oracle_fault_model,2,1,16,0,16,2,0.0
79,oracle_fault_model,3,1,16,0,16,2,0.0
79,oracle_fault_model,4,1,16,0,16,2,0.0
